Id,Total
1000000US410510036021019,9
1000000US410510036021020,10
1000000US410510036021021,8
1000000US410510036021022,10
1000000US410510036021023,9
1000000US410510036021024,9
1000000US410510036021025,9
1000000US410510036021026,9
1000000US410510036021027,8
1000000US410510036021028,8
1000000US410510036021029,10
1000000US410510036021030,2
1000000US410510036021031,4
1000000US410510036021032,4
1000000US410510036021033,3
1000000US410510036021034,5
1000000US410510036021035,0
1000000US410510036021036,0
1000000US410510036021037,0
1000000US410510036021038,0
1000000US410510036021039,0
1000000US410510036021040,2
1000000US410510036021041,8
1000000US410510036021042,4
1000000US410510036021043,3
1000000US410510036021044,4
1000000US410510036021045,11
1000000US410510036021046,12
1000000US410510036021047,15
1000000US410510036021048,10
1000000US410510036021049,10
1000000US410510036021050,9
1000000US410510036021051,8
1000000US410510036021052,10
1000000US410510036021053,10
1000000US410510036021054,10
1000000US410510036021055,9
1000000US410510036021056,12
1000000US410510036021057,11
1000000US410510036021058,12
1000000US410510036021059,12
1000000US410510036021060,11
1000000US410510036021061,10
1000000US410510036021062,13
1000000US410510036021063,12
1000000US410510036021064,13
1000000US410510036021065,0
1000000US410510036022000,2
1000000US410510036022001,0
1000000US410510036022002,9
1000000US410510036022003,9
1000000US410510036022004,8
1000000US410510036022005,7
1000000US410510036022006,9
1000000US410510036022007,9
1000000US410510036022008,9
1000000US410510036022009,6
1000000US410510036022010,5
1000000US410510036022011,5
1000000US410510036022012,5
1000000US410510036022013,5
1000000US410510036022014,5
1000000US410510036022015,4
1000000US410510036022016,3
1000000US410510036022017,9
1000000US410510036022018,20
1000000US410510036022019,10
1000000US410510036022020,9
1000000US410510036022021,4
1000000US410510036022022,4
1000000US410510036022023,4
1000000US410510036022024,11
1000000US410510036022025,8
1000000US410510036022026,10
1000000US410510036022027,9
1000000US410510036022028,11
1000000US410510036022029,10
1000000US410510036022030,10
1000000US410510036022031,4
1000000US410510036022032,4
1000000US410510036022033,4
1000000US410510036022034,0
1000000US410510036022035,0
1000000US410510036022036,0
1000000US410510036022037,0
1000000US410510036022038,4
1000000US410510036022039,4
1000000US410510036022040,4
1000000US410510036022041,4
1000000US410510036022042,4
1000000US410510036022043,3
1000000US410510036022044,1
1000000US410510036022045,0
1000000US410510036022046,10
1000000US410510036022047,9
1000000US410510036022048,9
1000000US410510036022049,11
1000000US410510036022050,17
1000000US410510036022051,12
1000000US410510036022052,10
1000000US410510036022053,13
1000000US410510036022054,15
1000000US410510036022055,10
1000000US410510036022056,9
1000000US410510036022057,9
1000000US410510036022058,10
1000000US410510036022059,9
1000000US410510036022060,10
1000000US410510036022061,11
1000000US410510036022062,11
1000000US410510036022063,11
1000000US410510036022064,12
1000000US410510036022065,10
1000000US410510036022066,11
1000000US410510036022067,11
1000000US410510036022068,10
1000000US410510036022069,11
1000000US410510036023000,7
1000000US410510036023001,9
1000000US410510036023002,28
1000000US410510036023003,16
1000000US410510036023004,15
1000000US410510036023005,15
1000000US410510036023006,15
1000000US410510036023007,31
1000000US410510036023008,27
1000000US410510036023009,10
1000000US410510036023010,15
1000000US410510036023011,15
1000000US410510036023012,24
1000000US410510036023013,29
1000000US410510036023014,27
1000000US410510036023015,20
1000000US410510036023016,20
1000000US410510036023017,9
1000000US410510036023018,8
1000000US410510036023019,4
1000000US410510036023020,4
1000000US410510036023021,10
1000000US410510036023022,0
1000000US410510036023023,0
1000000US410510036023024,0
1000000US410510036023025,0
1000000US410510036023026,1
1000000US410510036023027,25
1000000US410510036023028,0
1000000US410510036023029,0
1000000US410510036023030,0
1000000US410510036023031,4
1000000US410510036023032,23
1000000US410510036023033,25
1000000US410510036023034,23
1000000US410510036023035,24
1000000US410510036023036,25
1000000US410510036023037,33
1000000US410510036023038,23
1000000US410510036023039,26
1000000US410510036023040,10
1000000US410510036023041,10
1000000US410510036023042,10
1000000US410510036023043,18
1000000US410510036024000,0
1000000US410510036024001,0
1000000US410510036024002,0
1000000US410510036024003,0
1000000US410510036024004,49
1000000US410510036024005,18
1000000US410510036024006,67
1000000US410510036024007,31
1000000US410510036024008,49
1000000US410510036024009,4
1000000US410510036024010,20
1000000US410510036024011,17
1000000US410510036024012,9
1000000US410510036024013,14
1000000US410510036024014,12
1000000US410510036024015,10
1000000US410510036024016,9
1000000US410510036024017,8
1000000US410510036024018,9
1000000US410510036024019,9
1000000US410510036024020,9
1000000US410510036024021,8
1000000US410510036024022,9
1000000US410510036024023,9
1000000US410510036024024,29
1000000US410510036024025,13
1000000US410510036024026,16
1000000US410510036024027,8
1000000US410510036024028,9
1000000US410510036024029,9
1000000US410510036024030,30
1000000US410510036024031,9
1000000US410510036024032,16
1000000US410510036024033,15
1000000US410510036024034,13
1000000US410510036024035,30
1000000US410510036024036,9
1000000US410510036024037,9
1000000US410510036024038,15
1000000US410510036024039,15
1000000US410510036024040,31
1000000US410510036031000,3
1000000US410510036031001,0
1000000US410510036031002,0
1000000US410510036031003,0
1000000US410510036031004,17
1000000US410510036031005,23
1000000US410510036031006,0
1000000US410510036031007,0
1000000US410510036031008,45
1000000US410510036031009,11
1000000US410510036031010,10
1000000US410510036031011,3
1000000US410510036031012,0
1000000US410510036031013,0
1000000US410510036031014,22
1000000US410510036031015,19
1000000US410510036031016,22
1000000US410510036031017,24
1000000US410510036031018,8
1000000US410510036031019,17
1000000US410510036031020,22
1000000US410510036031021,19
1000000US410510036031022,12
1000000US410510036031023,17
1000000US410510036032000,14
1000000US410510036032001,44
1000000US410510036032002,9
1000000US410510036032003,16
1000000US410510036032004,15
1000000US410510036032005,22
1000000US410510036032006,20
1000000US410510036032007,22
1000000US410510036032008,20
1000000US410510036032009,25
1000000US410510036032010,0
1000000US410510036032011,0
1000000US410510036032012,0
1000000US410510036032013,0
1000000US410510036032014,0
1000000US410510036032015,51
1000000US410510036032016,14
1000000US410510036032017,0
1000000US410510036032018,13
1000000US410510036032019,10
1000000US410510036032020,14
1000000US410510036032021,12
1000000US410510036032022,14
1000000US410510036032023,13
1000000US410510036032024,10
1000000US410510036032025,13
1000000US410510036032026,9
1000000US410510037011000,0
1000000US410510037011001,0
1000000US410510037011002,0
1000000US410510037011003,0
1000000US410510037011004,0
1000000US410510037011005,0
1000000US410510037011006,0
1000000US410510037011007,2
1000000US410510037011008,48
1000000US410510037011009,16
1000000US410510037011010,13
1000000US410510037011011,18
1000000US410510037011012,15
1000000US410510037011013,14
1000000US410510037011014,18
1000000US410510037011015,15
1000000US410510037011016,27
1000000US410510037011017,13
1000000US410510037011018,19
1000000US410510037011019,16
1000000US410510037011020,15
1000000US410510037011021,16
1000000US410510037011022,16
1000000US410510037011023,14
1000000US410510037011024,11
1000000US410510037011025,20
1000000US410510037011026,15
1000000US410510037011027,16
1000000US410510037011028,16
1000000US410510037011029,21
1000000US410510037011030,14
1000000US410510037011031,14
1000000US410510037011032,16
1000000US410510037012000,47
1000000US410510037012001,18
1000000US410510037012002,14
1000000US410510037012003,9
1000000US410510037012004,11
1000000US410510037012005,15
1000000US410510037012006,14
1000000US410510037012007,15
1000000US410510037012008,8
1000000US410510037012009,8
1000000US410510037012010,8
1000000US410510037012011,13
1000000US410510037012012,19
1000000US410510037012013,21
1000000US410510037012014,13
1000000US410510037012015,98
1000000US410510037012016,24
1000000US410510037012017,23
1000000US410510037012018,25
1000000US410510037012019,12
1000000US410510037012020,7
1000000US410510037012021,7
1000000US410510037012022,10
1000000US410510037012023,1
1000000US410510037012024,9
1000000US410510037012025,11
1000000US410510037013000,18
1000000US410510037013001,18
1000000US410510037013002,19
1000000US410510037013003,18
1000000US410510037013004,19
1000000US410510037013005,18
1000000US410510037013006,14
1000000US410510037013007,14
1000000US410510037013008,13
1000000US410510037013009,12
1000000US410510037013010,13
1000000US410510037013011,33
1000000US410510037013012,20
1000000US410510037013013,122
1000000US410510037013014,16
1000000US410510037013015,15
1000000US410510037013016,21
1000000US410510037013017,18
1000000US410510037013018,37
1000000US410510037013019,34
1000000US410510037013020,41
1000000US410510037013021,22
1000000US410510037013022,29
1000000US410510037013023,64
1000000US410510037014000,0
1000000US410510037014001,0
1000000US410510037014002,0
1000000US410510037014003,0
1000000US410510037014004,0
1000000US410510037014005,0
1000000US410510037014006,0
1000000US410510037014007,14
1000000US410510037014008,17
1000000US410510037014009,14
1000000US410510037014010,17
1000000US410510037014011,24
1000000US410510037014012,21
1000000US410510037014013,14
1000000US410510037014014,17
1000000US410510037014015,16
1000000US410510037014016,14
1000000US410510037014017,19
1000000US410510037014018,18
1000000US410510037014019,18
1000000US410510037014020,20
1000000US410510037014021,17
1000000US410510037014022,17
1000000US410510037014023,18
1000000US410510037014024,19
1000000US410510037021000,0
1000000US410510037021001,15
1000000US410510037021002,5
1000000US410510037021003,5
1000000US410510037021004,5
1000000US410510037021005,6
1000000US410510037021006,6
1000000US410510037021007,6
1000000US410510037021008,5
1000000US410510037021009,4
1000000US410510037021010,5
1000000US410510037021011,6
1000000US410510037021012,10
1000000US410510037021013,12
1000000US410510037021014,8
1000000US410510037021015,8
1000000US410510037021016,8
1000000US410510037021017,8
1000000US410510037021018,8
1000000US410510037021019,7
1000000US410510037021020,7
1000000US410510037021021,6
1000000US410510037021022,8
1000000US410510037021023,8
1000000US410510037021024,9
1000000US410510037021025,12
1000000US410510037021026,0
1000000US410510037021027,8
1000000US410510037021028,7
1000000US410510037021029,7
1000000US410510037021030,6
1000000US410510037021031,7
1000000US410510037021032,7
1000000US410510037021033,7
1000000US410510037021034,8
1000000US410510037021035,4
1000000US410510037021036,7
1000000US410510037021037,7
1000000US410510037021038,15
1000000US410510037022000,0
1000000US410510037022001,8
1000000US410510037022002,7
1000000US410510037022003,8
1000000US410510037022004,7
1000000US410510037022005,8
1000000US410510037022006,8
1000000US410510037022007,8
1000000US410510037022008,6
1000000US410510037022009,7
1000000US410510037022010,7
1000000US410510037022011,8
1000000US410510037022012,13
1000000US410510037022013,11
1000000US410510037022014,7
1000000US410510037022015,8
1000000US410510037022016,8
1000000US410510037022017,10
1000000US410510037022018,5
1000000US410510037022019,6
1000000US410510037022020,7
1000000US410510037022021,5
1000000US410510037022022,7
1000000US410510037022023,8
1000000US410510037022024,8
1000000US410510037022025,0
1000000US410510037022026,0
1000000US410510037022027,3
1000000US410510037022028,9
1000000US410510037022029,10
1000000US410510037022030,6
1000000US410510037022031,8
1000000US410510037022032,6
1000000US410510037022033,4
1000000US410510037022034,8
1000000US410510037022035,6
1000000US410510037022036,7
1000000US410510037022037,11
1000000US410510037022038,5
1000000US410510037023000,13
1000000US410510037023001,6
1000000US410510037023002,5
1000000US410510037023003,24
1000000US410510037023004,25
1000000US410510037023005,0
1000000US410510037023006,7
1000000US410510037023007,9
1000000US410510037023008,7
1000000US410510037023009,7
1000000US410510037023010,10
1000000US410510037023011,9
1000000US410510037023012,8
1000000US410510037023013,6
1000000US410510037023014,8
1000000US410510037023015,8
1000000US410510037023016,15
1000000US410510037023017,15
1000000US410510037023018,18
1000000US410510037023019,13
1000000US410510037023020,19
1000000US410510037023021,12
1000000US410510037023022,103
1000000US410510037023023,0
1000000US410510037023024,6
1000000US410510037023025,8
1000000US410510037023026,8
1000000US410510037023027,6
1000000US410510037023028,8
1000000US410510037023029,9
1000000US410510037023030,10
1000000US410510037023031,26
1000000US410510037023032,5
1000000US410510037023033,6
1000000US410510037023034,0
1000000US410510038011000,0
1000000US410510038011001,0
1000000US410510038011002,0
1000000US410510038011003,1
1000000US410510038011004,1
1000000US410510038011005,31
1000000US410510038011006,19
1000000US410510038011007,10
1000000US410510038011008,61
1000000US410510038011009,15
1000000US410510038011010,16
1000000US410510038011011,0
1000000US410510038011012,11
1000000US410510038011013,17
1000000US410510038011014,19
1000000US410510038011015,35
1000000US410510038011016,18
1000000US410510038011017,42
1000000US410510038011018,9
1000000US410510038011019,17
1000000US410510038011020,14
1000000US410510038011021,32
1000000US410510038011022,22
1000000US410510038011023,3
1000000US410510038011024,9
1000000US410510038011025,12
1000000US410510038011026,7
1000000US410510038011027,0
1000000US410510038011028,16
1000000US410510038011029,19
1000000US410510038011030,22
1000000US410510038011031,18
1000000US410510038011032,11
1000000US410510038012000,1
1000000US410510038012001,0
1000000US410510038012002,12
1000000US410510038012003,28
1000000US410510038012004,19
1000000US410510038012005,28
1000000US410510038012006,22
1000000US410510038012007,14
1000000US410510038012008,18
1000000US410510038012009,25
1000000US410510038012010,30
1000000US410510038012011,17
1000000US410510038012012,18
1000000US410510038012013,27
1000000US410510038012014,29
1000000US410510038012015,15
1000000US410510038012016,7
1000000US410510038012017,8
1000000US410510038012018,0
1000000US410510038013000,0
1000000US410510038013001,7
1000000US410510038013002,0
1000000US410510038013003,31
1000000US410510038013004,30
1000000US410510038013005,24
1000000US410510038013006,52
1000000US410510038013007,33
1000000US410510038013008,33
1000000US410510038013009,41
1000000US410510038013010,19
1000000US410510038013011,35
1000000US410510038013012,13
1000000US410510038013013,23
1000000US410510038013014,19
1000000US410510038013015,10
1000000US410510038013016,18
1000000US410510038013017,18
1000000US410510038013018,10
1000000US410510038013019,8
1000000US410510038013020,9
1000000US410510038013021,10
1000000US410510038013022,9
1000000US410510038013023,10
1000000US410510038013024,12
1000000US410510038013025,15
1000000US410510038013026,28
1000000US410510038021000,7
1000000US410510038021001,15
1000000US410510038021002,13
1000000US410510038021003,30
1000000US410510038021004,14
1000000US410510038021005,15
1000000US410510038021006,0
1000000US410510038021007,0
1000000US410510038021008,0
1000000US410510038021009,0
1000000US410510038021010,8
1000000US410510038021011,0
1000000US410510038021012,15
1000000US410510038021013,16
1000000US410510038021014,9
1000000US410510038021015,5
1000000US410510038021016,18
1000000US410510038021017,17
1000000US410510038021018,17
1000000US410510038021019,8
1000000US410510038021020,7
1000000US410510038021021,8
1000000US410510038021022,7
1000000US410510038021023,5
1000000US410510038021024,7
1000000US410510038021025,13
1000000US410510038021026,9
1000000US410510038021027,8
1000000US410510038021028,5
1000000US410510038021029,5
1000000US410510038021030,6
1000000US410510038021031,5
1000000US410510038021032,8
1000000US410510038021033,7
1000000US410510038021034,5
1000000US410510038021035,5
1000000US410510038021036,8
1000000US410510038021037,1
1000000US410510038021038,27
1000000US410510038021039,19
1000000US410510038021040,24
1000000US410510038021041,12
1000000US410510038021042,0
1000000US410510038021043,0
1000000US410510038021044,23
1000000US410510038021045,32
1000000US410510038021046,43
1000000US410510038021047,0
1000000US410510038022000,10
1000000US410510038022001,20
1000000US410510038022002,22
1000000US410510038022003,19
1000000US410510038022004,16
1000000US410510038022005,24
1000000US410510038022006,23
1000000US410510038022007,24
1000000US410510038022008,23
1000000US410510038022009,12
1000000US410510038022010,32
1000000US410510038022011,22
1000000US410510038022012,23
1000000US410510038022013,24
1000000US410510038022014,24
1000000US410510038022015,21
1000000US410510038022016,25
1000000US410510038022017,24
1000000US410510038022018,22
1000000US410510038022019,19
1000000US410510038023000,10
1000000US410510038023001,16
1000000US410510038023002,16
1000000US410510038023003,8
1000000US410510038023004,11
1000000US410510038023005,14
1000000US410510038023006,10
1000000US410510038023007,11
1000000US410510038023008,11
1000000US410510038023009,10
1000000US410510038023010,11
1000000US410510038023011,11
1000000US410510038023012,13
1000000US410510038023013,12
1000000US410510038023014,12
1000000US410510038023015,11
1000000US410510038023016,11
1000000US410510038023017,11
1000000US410510038023018,12
1000000US410510038023019,16
1000000US410510038023020,26
1000000US410510038023021,10
1000000US410510038023022,16
1000000US410510038023023,23
1000000US410510038023024,17
1000000US410510038023025,10
1000000US410510038023026,22
1000000US410510038023027,21
1000000US410510038023028,11
1000000US410510038023029,13
1000000US410510038031000,10
1000000US410510038031001,22
1000000US410510038031002,0
1000000US410510038031003,23
1000000US410510038031004,22
1000000US410510038031005,31
1000000US410510038031006,22
1000000US410510038031007,24
1000000US410510038031008,22
1000000US410510038031009,23
1000000US410510038031010,21
1000000US410510038031011,0
1000000US410510038031012,22
1000000US410510038031013,12
1000000US410510038031014,11
1000000US410510038031015,24
1000000US410510038031016,0
1000000US410510038031017,23
1000000US410510038031018,23
1000000US410510038031019,22
1000000US410510038031020,24
1000000US410510038031021,26
1000000US410510038031022,48
1000000US410510038031023,28
1000000US410510038031024,23
1000000US410510038031025,1
1000000US410510038031026,18
1000000US410510038031027,10
1000000US410510038032000,36
1000000US410510038032001,20
1000000US410510038032002,10
1000000US410510038032003,26
1000000US410510038032004,0
1000000US410510038032005,0
1000000US410510038032006,0
1000000US410510038032007,10
1000000US410510038032008,21
1000000US410510038032009,7
1000000US410510038032010,7
1000000US410510038032011,23
1000000US410510038032012,7
1000000US410510038032013,11
1000000US410510038032014,13
1000000US410510038032015,5
1000000US410510038032016,8
1000000US410510038032017,10
1000000US410510038032018,0
1000000US410510038032019,0
1000000US410510038032020,0
1000000US410510038032021,13
1000000US410510038032022,12
1000000US410510038032023,26
1000000US410510038032024,39
1000000US410510038032025,13
1000000US410510038032026,26
1000000US410510038032027,68
1000000US410510038032028,16
1000000US410510038032029,9
1000000US410510038032030,15
1000000US410510038032031,0
1000000US410510038032032,0
1000000US410510038032033,21
1000000US410510038032034,6
1000000US410510038032035,11
1000000US410510038032036,8
1000000US410510038032037,9
1000000US410510038032038,21
1000000US410510038032039,13
1000000US410510038032040,8
1000000US410510038032041,18
1000000US410510038032042,0
1000000US410510038033000,12
1000000US410510038033001,21
1000000US410510038033002,32
1000000US410510038033003,19
1000000US410510038033004,23
1000000US410510038033005,22
1000000US410510038033006,22
1000000US410510038033007,24
1000000US410510038033008,17
1000000US410510038033009,19
1000000US410510038033010,72
1000000US410510038033011,68
1000000US410510038033012,18
1000000US410510038033013,14
1000000US410510038033014,23
1000000US410510038033015,24
1000000US410510038033016,29
1000000US410510038033017,17
1000000US410510038033018,15
1000000US410510038033019,16
1000000US410510038033020,23
1000000US410510038033021,31
1000000US410510038033022,30
1000000US410510038033023,16
1000000US410510038033024,14
1000000US410510038033025,32
1000000US410510039011000,0
1000000US410510039011001,33
1000000US410510039011002,58
1000000US410510039011003,30
1000000US410510039011004,20
1000000US410510039011005,32
1000000US410510039011006,25
1000000US410510039011007,20
1000000US410510039011008,29
1000000US410510039011009,11
1000000US410510039011010,22
1000000US410510039011011,19
1000000US410510039011012,20
1000000US410510039011013,21
1000000US410510039011014,0
1000000US410510039011015,15
1000000US410510039011016,20
1000000US410510039011017,20
1000000US410510039011018,21
1000000US410510039011019,20
1000000US410510039011020,23
1000000US410510039011021,20
1000000US410510039011022,24
1000000US410510039011023,25
1000000US410510039011024,29
1000000US410510039012000,28
1000000US410510039012001,25
1000000US410510039012002,9
1000000US410510039012003,12
1000000US410510039012004,21
1000000US410510039012005,30
1000000US410510039012006,19
1000000US410510039012007,18
1000000US410510039012008,21
1000000US410510039012009,19
1000000US410510039012010,21
1000000US410510039012011,18
1000000US410510039012012,19
1000000US410510039012013,23
1000000US410510039012014,22
1000000US410510039012015,22
1000000US410510039012016,20
1000000US410510039012017,44
1000000US410510039012018,2
1000000US410510039012019,29
1000000US410510039013000,24
1000000US410510039013001,30
1000000US410510039013002,19
1000000US410510039013003,22
1000000US410510039013004,27
1000000US410510039013005,26
1000000US410510039013006,25
1000000US410510039013007,36
1000000US410510039013008,14
1000000US410510039013009,53
1000000US410510039013010,14
1000000US410510039013011,19
1000000US410510039013012,25
1000000US410510039013013,26
1000000US410510039013014,24
1000000US410510039013015,23
1000000US410510039013016,26
1000000US410510039013017,12
1000000US410510039013018,12
1000000US410510039013019,12
1000000US410510039013020,13
1000000US410510039013021,12
1000000US410510039013022,20
1000000US410510039013023,20
1000000US410510039013024,10
1000000US410510039013025,0
1000000US410510039013026,11
1000000US410510039013027,21
1000000US410510039013028,13
1000000US410510039013029,15
1000000US410510039013030,0
1000000US410510039013031,11
1000000US410510039013032,16
1000000US410510039014000,5
1000000US410510039014001,4
1000000US410510039014002,6
1000000US410510039014003,7
1000000US410510039014004,4
1000000US410510039014005,6
1000000US410510039014006,18
1000000US410510039014007,23
1000000US410510039014008,9
1000000US410510039014009,8
1000000US410510039014010,8
1000000US410510039014011,8
1000000US410510039014012,11
1000000US410510039014013,9
1000000US410510039014014,10
1000000US410510039014015,12
1000000US410510039014016,8
1000000US410510039014017,18
1000000US410510039014018,17
1000000US410510039014019,11
1000000US410510039014020,11
1000000US410510039014021,8
1000000US410510039014022,9
1000000US410510039014023,9
1000000US410510039014024,8
1000000US410510039014025,8
1000000US410510039014026,8
1000000US410510039014027,10
1000000US410510039014028,6
1000000US410510039014029,8
1000000US410510039014030,10
1000000US410510039014031,10
1000000US410510039014032,9
1000000US410510039014033,19
1000000US410510039014034,0
1000000US410510039014035,0
1000000US410510039014036,12
1000000US410510039014037,8
1000000US410510039014038,9
1000000US410510039014039,21
1000000US410510039014040,10
1000000US410510039014041,16
1000000US410510039014042,19
1000000US410510039014043,19
1000000US410510039014044,18
1000000US410510039014045,10
1000000US410510039014046,8
1000000US410510039015000,22
1000000US410510039015001,19
1000000US410510039015002,200
1000000US410510039015003,21
1000000US410510039015004,24
1000000US410510039015005,0
1000000US410510039015006,16
1000000US410510039015007,0
1000000US410510039015008,79
1000000US410510039015009,13
1000000US410510039015010,2
1000000US410510039015011,7
1000000US410510039015012,4
1000000US410510039015013,10
1000000US410510039015014,24
1000000US410510039015015,13
1000000US410510039015016,13
1000000US410510039015017,13
1000000US410510039015018,19
1000000US410510039015019,15
1000000US410510039015020,22
1000000US410510039015021,25
1000000US410510039015022,17
1000000US410510039015023,1
1000000US410510039015024,19
1000000US410510039015025,24
1000000US410510039015026,34
1000000US410510039015027,14
1000000US410510039015028,18
1000000US410510039015029,13
1000000US410510039015030,9
1000000US410510039015031,6
1000000US410510039015032,8
1000000US410510039015033,9
1000000US410510039015034,16
1000000US410510039015035,8
1000000US410510039015036,10
1000000US410510039015037,5
1000000US410510039015038,5
1000000US410510039015039,13
1000000US410510039015040,13
1000000US410510039015041,0
1000000US410510039015042,4
1000000US410510039021000,0
1000000US410510039021001,0
1000000US410510039021002,0
1000000US410510039021003,19
1000000US410510039021004,22
1000000US410510039021005,10
1000000US410510039021006,17
1000000US410510039021007,0
1000000US410510039021008,17
1000000US410510039021009,24
1000000US410510039021010,26
1000000US410510039021011,24
1000000US410510039021012,12
1000000US410510039021013,24
1000000US410510039021014,28
1000000US410510039021015,21
1000000US410510039021016,20
1000000US410510039021017,27
1000000US410510039022000,21
1000000US410510039022001,20
1000000US410510039022002,24
1000000US410510039022003,21
1000000US410510039022004,21
1000000US410510039022005,23
1000000US410510039022006,21
1000000US410510039022007,23
1000000US410510039022008,31
1000000US410510039022009,21
1000000US410510039022010,19
1000000US410510039022011,21
1000000US410510039022012,14
1000000US410510039022013,5
1000000US410510039022014,5
1000000US410510039022015,29
1000000US410510039022016,30
1000000US410510039022017,8
1000000US410510039022018,12
1000000US410510039023000,1
1000000US410510039023001,5
1000000US410510039023002,7
1000000US410510039023003,8
1000000US410510039023004,7
1000000US410510039023005,8
1000000US410510039023006,8
1000000US410510039023007,6
1000000US410510039023008,9
1000000US410510039023009,9
1000000US410510039023010,8
1000000US410510039023011,7
1000000US410510039023012,8
1000000US410510039023013,7
1000000US410510039023014,17
1000000US410510039023015,22
1000000US410510039023016,6
1000000US410510039023017,5
1000000US410510039023018,6
1000000US410510039023019,6
1000000US410510039023020,6
1000000US410510039023021,7
1000000US410510039023022,6
1000000US410510039023023,8
1000000US410510039023024,5
1000000US410510039023025,8
1000000US410510039023026,9
1000000US410510039023027,8
1000000US410510039023028,7
1000000US410510039023029,8
1000000US410510039023030,22
1000000US410510039023031,23
1000000US410510039023032,17
1000000US410510039023033,7
1000000US410510039023034,5
1000000US410510039023035,7
1000000US410510039023036,7
1000000US410510039023037,6
1000000US410510039023038,11
1000000US410510039023039,5
1000000US410510039023040,6
1000000US410510039023041,5
1000000US410510039024000,12
1000000US410510039024001,7
1000000US410510039024002,43
1000000US410510039024003,37
1000000US410510039024004,31
1000000US410510039024005,28
1000000US410510039024006,25
1000000US410510039024007,10
1000000US410510039024008,12
1000000US410510039024009,24
1000000US410510039024010,26
1000000US410510039024011,10
1000000US410510039024012,0
1000000US410510039024013,13
1000000US410510039024014,7
1000000US410510039024015,8
1000000US410510039024016,5
1000000US410510039024017,5
1000000US410510039024018,9
1000000US410510039024019,0
1000000US410510039024020,8
1000000US410510040011000,0
1000000US410510040011001,0
1000000US410510040011002,14
1000000US410510040011003,0
1000000US410510040011004,0
1000000US410510040011005,157
1000000US410510040011006,12
1000000US410510040011007,8
1000000US410510040011008,32
1000000US410510040011009,5
1000000US410510040011010,0
1000000US410510040011011,47
1000000US410510040011012,10
1000000US410510040011013,5
1000000US410510040011014,22
1000000US410510040011015,18
1000000US410510040011016,36
1000000US410510040011017,17
1000000US410510040011018,19
1000000US410510040011019,17
1000000US410510040011020,6
1000000US410510040011021,31
1000000US410510040011022,9
1000000US410510040011023,18
1000000US410510040011024,62
1000000US410510040011025,14
1000000US410510040011026,123
1000000US410510040011027,30
1000000US410510040011028,11
1000000US410510040011029,15
1000000US410510040011030,74
1000000US410510040011031,37
1000000US410510040011032,21
1000000US410510040011033,12
1000000US410510040011034,12
1000000US410510040011035,15
1000000US410510040011036,80
1000000US410510040011037,43
1000000US410510040011038,14
1000000US410510040011039,21
1000000US410510040011040,19
1000000US410510040011041,8
1000000US410510040012000,8
1000000US410510040012001,17
1000000US410510040012002,16
1000000US410510040012003,14
1000000US410510040012004,12
1000000US410510040012005,9
1000000US410510040012006,7
1000000US410510040012007,16
1000000US410510040012008,16
1000000US410510040012009,22
1000000US410510040012010,0
1000000US410510040012011,18
1000000US410510040012012,16
1000000US410510040012013,16
1000000US410510040012014,26
1000000US410510040012015,21
1000000US410510040012016,3
1000000US410510040012017,6
1000000US410510040012018,5
1000000US410510040012019,7
1000000US410510040012020,7
1000000US410510040012021,18
1000000US410510040012022,16
1000000US410510040012023,10
1000000US410510040012024,16
1000000US410510040012025,8
1000000US410510040012026,10
1000000US410510040012027,9
1000000US410510040012028,7
1000000US410510040012029,13
1000000US410510040012030,15
1000000US410510040012031,1
1000000US410510040012032,14
1000000US410510040012033,13
1000000US410510040012034,0
1000000US410510040012035,2
1000000US410510040012036,33
1000000US410510040012037,0
1000000US410510040013000,19
1000000US410510040013001,15
1000000US410510040013002,23
1000000US410510040013003,17
1000000US410510040013004,13
1000000US410510040013005,47
1000000US410510040013006,2
1000000US410510040013007,4
1000000US410510040013008,3
1000000US410510040013009,7
1000000US410510040013010,1
1000000US410510040013011,5
1000000US410510040013012,5
1000000US410510040013013,6
1000000US410510040013014,14
1000000US410510040013015,9
1000000US410510040013016,9
1000000US410510040013017,5
1000000US410510040013018,7
1000000US410510040013019,8
1000000US410510040013020,7
1000000US410510040013021,19
1000000US410510040013022,0
1000000US410510040013023,36
1000000US410510040013024,27
1000000US410510040013025,51
1000000US410510040013026,0
1000000US410510040013027,13
1000000US410510040013028,14
1000000US410510040013029,18
1000000US410510040013030,47
1000000US410510040014000,32
1000000US410510040014001,20
1000000US410510040014002,20
1000000US410510040014003,19
1000000US410510040014004,99
1000000US410510040014005,23
1000000US410510040014006,193
1000000US410510040014007,18
1000000US410510040014008,25
1000000US410510040014009,0
1000000US410510040014010,0
1000000US410510040014011,18
1000000US410510040014012,15
1000000US410510040014013,16
1000000US410510040014014,17
1000000US410510040014015,19
1000000US410510040014016,20
1000000US410510040014017,18
1000000US410510040014018,14
1000000US410510040014019,14
1000000US410510040014020,15
1000000US410510040014021,17
1000000US410510040014022,6
1000000US410510040014023,16
1000000US410510040014024,18
1000000US410510040014025,27
1000000US410510040014026,26
1000000US410510040014027,16
1000000US410510040014028,17
1000000US410510040021000,13
1000000US410510040021001,14
1000000US410510040021002,21
1000000US410510040021003,19
1000000US410510040021004,26
1000000US410510040021005,7
1000000US410510040021006,13
1000000US410510040021007,14
1000000US410510040021008,12
1000000US410510040021009,10
