GEO.id,GEO.id2,GEO.display-label,D001
Id,Id2,Geography,Total
1000000US410510030002020,410510030002020,"Block 2020, Block Group 2, Census Tract 30, Multnomah County, Oregon",23
1000000US410510030002021,410510030002021,"Block 2021, Block Group 2, Census Tract 30, Multnomah County, Oregon",24
1000000US410510030002022,410510030002022,"Block 2022, Block Group 2, Census Tract 30, Multnomah County, Oregon",24
1000000US410510030002023,410510030002023,"Block 2023, Block Group 2, Census Tract 30, Multnomah County, Oregon",24
1000000US410510030002024,410510030002024,"Block 2024, Block Group 2, Census Tract 30, Multnomah County, Oregon",17
1000000US410510030002025,410510030002025,"Block 2025, Block Group 2, Census Tract 30, Multnomah County, Oregon",17
1000000US410510030002026,410510030002026,"Block 2026, Block Group 2, Census Tract 30, Multnomah County, Oregon",19
1000000US410510030002027,410510030002027,"Block 2027, Block Group 2, Census Tract 30, Multnomah County, Oregon",19
1000000US410510030002028,410510030002028,"Block 2028, Block Group 2, Census Tract 30, Multnomah County, Oregon",19
1000000US410510030002029,410510030002029,"Block 2029, Block Group 2, Census Tract 30, Multnomah County, Oregon",19
1000000US410510030003000,410510030003000,"Block 3000, Block Group 3, Census Tract 30, Multnomah County, Oregon",45
1000000US410510030003001,410510030003001,"Block 3001, Block Group 3, Census Tract 30, Multnomah County, Oregon",48
1000000US410510030003002,410510030003002,"Block 3002, Block Group 3, Census Tract 30, Multnomah County, Oregon",44
1000000US410510030003003,410510030003003,"Block 3003, Block Group 3, Census Tract 30, Multnomah County, Oregon",18
1000000US410510030003004,410510030003004,"Block 3004, Block Group 3, Census Tract 30, Multnomah County, Oregon",22
1000000US410510030003005,410510030003005,"Block 3005, Block Group 3, Census Tract 30, Multnomah County, Oregon",52
1000000US410510030003006,410510030003006,"Block 3006, Block Group 3, Census Tract 30, Multnomah County, Oregon",17
1000000US410510030003007,410510030003007,"Block 3007, Block Group 3, Census Tract 30, Multnomah County, Oregon",17
1000000US410510030003008,410510030003008,"Block 3008, Block Group 3, Census Tract 30, Multnomah County, Oregon",16
1000000US410510030003009,410510030003009,"Block 3009, Block Group 3, Census Tract 30, Multnomah County, Oregon",30
1000000US410510030003010,410510030003010,"Block 3010, Block Group 3, Census Tract 30, Multnomah County, Oregon",54
1000000US410510030003011,410510030003011,"Block 3011, Block Group 3, Census Tract 30, Multnomah County, Oregon",11
1000000US410510030003012,410510030003012,"Block 3012, Block Group 3, Census Tract 30, Multnomah County, Oregon",20
1000000US410510030003013,410510030003013,"Block 3013, Block Group 3, Census Tract 30, Multnomah County, Oregon",19
1000000US410510030003014,410510030003014,"Block 3014, Block Group 3, Census Tract 30, Multnomah County, Oregon",24
1000000US410510030003015,410510030003015,"Block 3015, Block Group 3, Census Tract 30, Multnomah County, Oregon",25
1000000US410510030003016,410510030003016,"Block 3016, Block Group 3, Census Tract 30, Multnomah County, Oregon",22
1000000US410510030004000,410510030004000,"Block 4000, Block Group 4, Census Tract 30, Multnomah County, Oregon",22
1000000US410510030004001,410510030004001,"Block 4001, Block Group 4, Census Tract 30, Multnomah County, Oregon",4
1000000US410510030004002,410510030004002,"Block 4002, Block Group 4, Census Tract 30, Multnomah County, Oregon",0
1000000US410510030004003,410510030004003,"Block 4003, Block Group 4, Census Tract 30, Multnomah County, Oregon",22
1000000US410510030004004,410510030004004,"Block 4004, Block Group 4, Census Tract 30, Multnomah County, Oregon",21
1000000US410510030004005,410510030004005,"Block 4005, Block Group 4, Census Tract 30, Multnomah County, Oregon",24
1000000US410510030004006,410510030004006,"Block 4006, Block Group 4, Census Tract 30, Multnomah County, Oregon",21
1000000US410510030004007,410510030004007,"Block 4007, Block Group 4, Census Tract 30, Multnomah County, Oregon",21
1000000US410510030004008,410510030004008,"Block 4008, Block Group 4, Census Tract 30, Multnomah County, Oregon",22
1000000US410510030004009,410510030004009,"Block 4009, Block Group 4, Census Tract 30, Multnomah County, Oregon",27
1000000US410510030004010,410510030004010,"Block 4010, Block Group 4, Census Tract 30, Multnomah County, Oregon",27
1000000US410510030004011,410510030004011,"Block 4011, Block Group 4, Census Tract 30, Multnomah County, Oregon",27
1000000US410510030004012,410510030004012,"Block 4012, Block Group 4, Census Tract 30, Multnomah County, Oregon",29
1000000US410510030004013,410510030004013,"Block 4013, Block Group 4, Census Tract 30, Multnomah County, Oregon",18
1000000US410510030004014,410510030004014,"Block 4014, Block Group 4, Census Tract 30, Multnomah County, Oregon",17
1000000US410510030004015,410510030004015,"Block 4015, Block Group 4, Census Tract 30, Multnomah County, Oregon",19
1000000US410510030004016,410510030004016,"Block 4016, Block Group 4, Census Tract 30, Multnomah County, Oregon",21
1000000US410510030004017,410510030004017,"Block 4017, Block Group 4, Census Tract 30, Multnomah County, Oregon",8
1000000US410510030004018,410510030004018,"Block 4018, Block Group 4, Census Tract 30, Multnomah County, Oregon",11
1000000US410510030004019,410510030004019,"Block 4019, Block Group 4, Census Tract 30, Multnomah County, Oregon",24
1000000US410510030004020,410510030004020,"Block 4020, Block Group 4, Census Tract 30, Multnomah County, Oregon",22
1000000US410510030004021,410510030004021,"Block 4021, Block Group 4, Census Tract 30, Multnomah County, Oregon",8
1000000US410510030004022,410510030004022,"Block 4022, Block Group 4, Census Tract 30, Multnomah County, Oregon",8
1000000US410510030004023,410510030004023,"Block 4023, Block Group 4, Census Tract 30, Multnomah County, Oregon",8
1000000US410510030004024,410510030004024,"Block 4024, Block Group 4, Census Tract 30, Multnomah County, Oregon",14
1000000US410510031001000,410510031001000,"Block 1000, Block Group 1, Census Tract 31, Multnomah County, Oregon",8
1000000US410510031001001,410510031001001,"Block 1001, Block Group 1, Census Tract 31, Multnomah County, Oregon",10
1000000US410510031001002,410510031001002,"Block 1002, Block Group 1, Census Tract 31, Multnomah County, Oregon",10
1000000US410510031001003,410510031001003,"Block 1003, Block Group 1, Census Tract 31, Multnomah County, Oregon",8
1000000US410510031001004,410510031001004,"Block 1004, Block Group 1, Census Tract 31, Multnomah County, Oregon",10
1000000US410510031001005,410510031001005,"Block 1005, Block Group 1, Census Tract 31, Multnomah County, Oregon",10
1000000US410510031001006,410510031001006,"Block 1006, Block Group 1, Census Tract 31, Multnomah County, Oregon",7
1000000US410510031001007,410510031001007,"Block 1007, Block Group 1, Census Tract 31, Multnomah County, Oregon",17
1000000US410510031001008,410510031001008,"Block 1008, Block Group 1, Census Tract 31, Multnomah County, Oregon",7
1000000US410510031001009,410510031001009,"Block 1009, Block Group 1, Census Tract 31, Multnomah County, Oregon",8
1000000US410510031001010,410510031001010,"Block 1010, Block Group 1, Census Tract 31, Multnomah County, Oregon",12
1000000US410510031001011,410510031001011,"Block 1011, Block Group 1, Census Tract 31, Multnomah County, Oregon",8
1000000US410510031001012,410510031001012,"Block 1012, Block Group 1, Census Tract 31, Multnomah County, Oregon",10
1000000US410510031001013,410510031001013,"Block 1013, Block Group 1, Census Tract 31, Multnomah County, Oregon",12
1000000US410510031001014,410510031001014,"Block 1014, Block Group 1, Census Tract 31, Multnomah County, Oregon",4
1000000US410510031001015,410510031001015,"Block 1015, Block Group 1, Census Tract 31, Multnomah County, Oregon",8
1000000US410510031001016,410510031001016,"Block 1016, Block Group 1, Census Tract 31, Multnomah County, Oregon",15
1000000US410510031001017,410510031001017,"Block 1017, Block Group 1, Census Tract 31, Multnomah County, Oregon",19
1000000US410510031001018,410510031001018,"Block 1018, Block Group 1, Census Tract 31, Multnomah County, Oregon",13
1000000US410510031001019,410510031001019,"Block 1019, Block Group 1, Census Tract 31, Multnomah County, Oregon",8
1000000US410510031001020,410510031001020,"Block 1020, Block Group 1, Census Tract 31, Multnomah County, Oregon",12
1000000US410510031001021,410510031001021,"Block 1021, Block Group 1, Census Tract 31, Multnomah County, Oregon",11
1000000US410510031001022,410510031001022,"Block 1022, Block Group 1, Census Tract 31, Multnomah County, Oregon",10
1000000US410510031001023,410510031001023,"Block 1023, Block Group 1, Census Tract 31, Multnomah County, Oregon",11
1000000US410510031001024,410510031001024,"Block 1024, Block Group 1, Census Tract 31, Multnomah County, Oregon",10
1000000US410510031001025,410510031001025,"Block 1025, Block Group 1, Census Tract 31, Multnomah County, Oregon",10
1000000US410510031001026,410510031001026,"Block 1026, Block Group 1, Census Tract 31, Multnomah County, Oregon",11
1000000US410510031001027,410510031001027,"Block 1027, Block Group 1, Census Tract 31, Multnomah County, Oregon",9
1000000US410510031001028,410510031001028,"Block 1028, Block Group 1, Census Tract 31, Multnomah County, Oregon",9
1000000US410510031001029,410510031001029,"Block 1029, Block Group 1, Census Tract 31, Multnomah County, Oregon",11
1000000US410510031001030,410510031001030,"Block 1030, Block Group 1, Census Tract 31, Multnomah County, Oregon",8
1000000US410510031001031,410510031001031,"Block 1031, Block Group 1, Census Tract 31, Multnomah County, Oregon",7
1000000US410510031001032,410510031001032,"Block 1032, Block Group 1, Census Tract 31, Multnomah County, Oregon",9
1000000US410510031001033,410510031001033,"Block 1033, Block Group 1, Census Tract 31, Multnomah County, Oregon",6
1000000US410510031001034,410510031001034,"Block 1034, Block Group 1, Census Tract 31, Multnomah County, Oregon",10
1000000US410510031001035,410510031001035,"Block 1035, Block Group 1, Census Tract 31, Multnomah County, Oregon",10
1000000US410510031001036,410510031001036,"Block 1036, Block Group 1, Census Tract 31, Multnomah County, Oregon",9
1000000US410510031001037,410510031001037,"Block 1037, Block Group 1, Census Tract 31, Multnomah County, Oregon",7
1000000US410510031001038,410510031001038,"Block 1038, Block Group 1, Census Tract 31, Multnomah County, Oregon",9
1000000US410510031001039,410510031001039,"Block 1039, Block Group 1, Census Tract 31, Multnomah County, Oregon",14
1000000US410510031001040,410510031001040,"Block 1040, Block Group 1, Census Tract 31, Multnomah County, Oregon",20
1000000US410510031001041,410510031001041,"Block 1041, Block Group 1, Census Tract 31, Multnomah County, Oregon",8
1000000US410510031001042,410510031001042,"Block 1042, Block Group 1, Census Tract 31, Multnomah County, Oregon",9
1000000US410510031001043,410510031001043,"Block 1043, Block Group 1, Census Tract 31, Multnomah County, Oregon",15
1000000US410510031001044,410510031001044,"Block 1044, Block Group 1, Census Tract 31, Multnomah County, Oregon",10
1000000US410510031001045,410510031001045,"Block 1045, Block Group 1, Census Tract 31, Multnomah County, Oregon",26
1000000US410510031001046,410510031001046,"Block 1046, Block Group 1, Census Tract 31, Multnomah County, Oregon",7
1000000US410510031001047,410510031001047,"Block 1047, Block Group 1, Census Tract 31, Multnomah County, Oregon",8
1000000US410510031001048,410510031001048,"Block 1048, Block Group 1, Census Tract 31, Multnomah County, Oregon",7
1000000US410510031001049,410510031001049,"Block 1049, Block Group 1, Census Tract 31, Multnomah County, Oregon",7
1000000US410510031001050,410510031001050,"Block 1050, Block Group 1, Census Tract 31, Multnomah County, Oregon",8
1000000US410510031001051,410510031001051,"Block 1051, Block Group 1, Census Tract 31, Multnomah County, Oregon",10
1000000US410510031001052,410510031001052,"Block 1052, Block Group 1, Census Tract 31, Multnomah County, Oregon",10
1000000US410510031001053,410510031001053,"Block 1053, Block Group 1, Census Tract 31, Multnomah County, Oregon",4
1000000US410510031001054,410510031001054,"Block 1054, Block Group 1, Census Tract 31, Multnomah County, Oregon",9
1000000US410510031001055,410510031001055,"Block 1055, Block Group 1, Census Tract 31, Multnomah County, Oregon",10
1000000US410510031001056,410510031001056,"Block 1056, Block Group 1, Census Tract 31, Multnomah County, Oregon",7
1000000US410510031001057,410510031001057,"Block 1057, Block Group 1, Census Tract 31, Multnomah County, Oregon",12
1000000US410510031001058,410510031001058,"Block 1058, Block Group 1, Census Tract 31, Multnomah County, Oregon",9
1000000US410510031001059,410510031001059,"Block 1059, Block Group 1, Census Tract 31, Multnomah County, Oregon",18
1000000US410510031002000,410510031002000,"Block 2000, Block Group 2, Census Tract 31, Multnomah County, Oregon",10
1000000US410510031002001,410510031002001,"Block 2001, Block Group 2, Census Tract 31, Multnomah County, Oregon",15
1000000US410510031002002,410510031002002,"Block 2002, Block Group 2, Census Tract 31, Multnomah County, Oregon",11
1000000US410510031002003,410510031002003,"Block 2003, Block Group 2, Census Tract 31, Multnomah County, Oregon",11
1000000US410510031002004,410510031002004,"Block 2004, Block Group 2, Census Tract 31, Multnomah County, Oregon",12
1000000US410510031002005,410510031002005,"Block 2005, Block Group 2, Census Tract 31, Multnomah County, Oregon",20
1000000US410510031002006,410510031002006,"Block 2006, Block Group 2, Census Tract 31, Multnomah County, Oregon",9
1000000US410510031002007,410510031002007,"Block 2007, Block Group 2, Census Tract 31, Multnomah County, Oregon",11
1000000US410510031002008,410510031002008,"Block 2008, Block Group 2, Census Tract 31, Multnomah County, Oregon",9
1000000US410510031002009,410510031002009,"Block 2009, Block Group 2, Census Tract 31, Multnomah County, Oregon",9
1000000US410510031002010,410510031002010,"Block 2010, Block Group 2, Census Tract 31, Multnomah County, Oregon",8
1000000US410510031002011,410510031002011,"Block 2011, Block Group 2, Census Tract 31, Multnomah County, Oregon",10
1000000US410510031002012,410510031002012,"Block 2012, Block Group 2, Census Tract 31, Multnomah County, Oregon",11
1000000US410510031002013,410510031002013,"Block 2013, Block Group 2, Census Tract 31, Multnomah County, Oregon",9
1000000US410510031002014,410510031002014,"Block 2014, Block Group 2, Census Tract 31, Multnomah County, Oregon",9
1000000US410510031002015,410510031002015,"Block 2015, Block Group 2, Census Tract 31, Multnomah County, Oregon",7
1000000US410510031002016,410510031002016,"Block 2016, Block Group 2, Census Tract 31, Multnomah County, Oregon",7
1000000US410510031002017,410510031002017,"Block 2017, Block Group 2, Census Tract 31, Multnomah County, Oregon",13
1000000US410510031002018,410510031002018,"Block 2018, Block Group 2, Census Tract 31, Multnomah County, Oregon",11
1000000US410510031002019,410510031002019,"Block 2019, Block Group 2, Census Tract 31, Multnomah County, Oregon",9
1000000US410510031002020,410510031002020,"Block 2020, Block Group 2, Census Tract 31, Multnomah County, Oregon",9
1000000US410510031002021,410510031002021,"Block 2021, Block Group 2, Census Tract 31, Multnomah County, Oregon",10
1000000US410510031002022,410510031002022,"Block 2022, Block Group 2, Census Tract 31, Multnomah County, Oregon",10
1000000US410510031002023,410510031002023,"Block 2023, Block Group 2, Census Tract 31, Multnomah County, Oregon",9
1000000US410510031002024,410510031002024,"Block 2024, Block Group 2, Census Tract 31, Multnomah County, Oregon",10
1000000US410510031002025,410510031002025,"Block 2025, Block Group 2, Census Tract 31, Multnomah County, Oregon",11
1000000US410510031002026,410510031002026,"Block 2026, Block Group 2, Census Tract 31, Multnomah County, Oregon",8
1000000US410510031002027,410510031002027,"Block 2027, Block Group 2, Census Tract 31, Multnomah County, Oregon",10
1000000US410510031002028,410510031002028,"Block 2028, Block Group 2, Census Tract 31, Multnomah County, Oregon",13
1000000US410510031002029,410510031002029,"Block 2029, Block Group 2, Census Tract 31, Multnomah County, Oregon",10
1000000US410510031002030,410510031002030,"Block 2030, Block Group 2, Census Tract 31, Multnomah County, Oregon",11
1000000US410510031002031,410510031002031,"Block 2031, Block Group 2, Census Tract 31, Multnomah County, Oregon",13
1000000US410510031002032,410510031002032,"Block 2032, Block Group 2, Census Tract 31, Multnomah County, Oregon",10
1000000US410510031002033,410510031002033,"Block 2033, Block Group 2, Census Tract 31, Multnomah County, Oregon",11
1000000US410510031002034,410510031002034,"Block 2034, Block Group 2, Census Tract 31, Multnomah County, Oregon",11
1000000US410510031002035,410510031002035,"Block 2035, Block Group 2, Census Tract 31, Multnomah County, Oregon",11
1000000US410510031002036,410510031002036,"Block 2036, Block Group 2, Census Tract 31, Multnomah County, Oregon",10
1000000US410510031002037,410510031002037,"Block 2037, Block Group 2, Census Tract 31, Multnomah County, Oregon",11
1000000US410510031002038,410510031002038,"Block 2038, Block Group 2, Census Tract 31, Multnomah County, Oregon",14
1000000US410510031002039,410510031002039,"Block 2039, Block Group 2, Census Tract 31, Multnomah County, Oregon",11
1000000US410510031002040,410510031002040,"Block 2040, Block Group 2, Census Tract 31, Multnomah County, Oregon",8
1000000US410510031002041,410510031002041,"Block 2041, Block Group 2, Census Tract 31, Multnomah County, Oregon",5
1000000US410510031002042,410510031002042,"Block 2042, Block Group 2, Census Tract 31, Multnomah County, Oregon",7
1000000US410510031002043,410510031002043,"Block 2043, Block Group 2, Census Tract 31, Multnomah County, Oregon",6
1000000US410510031002044,410510031002044,"Block 2044, Block Group 2, Census Tract 31, Multnomah County, Oregon",6
1000000US410510031002045,410510031002045,"Block 2045, Block Group 2, Census Tract 31, Multnomah County, Oregon",8
1000000US410510031002046,410510031002046,"Block 2046, Block Group 2, Census Tract 31, Multnomah County, Oregon",5
1000000US410510031002047,410510031002047,"Block 2047, Block Group 2, Census Tract 31, Multnomah County, Oregon",7
1000000US410510031002048,410510031002048,"Block 2048, Block Group 2, Census Tract 31, Multnomah County, Oregon",8
1000000US410510031002049,410510031002049,"Block 2049, Block Group 2, Census Tract 31, Multnomah County, Oregon",5
1000000US410510031002050,410510031002050,"Block 2050, Block Group 2, Census Tract 31, Multnomah County, Oregon",8
1000000US410510031002051,410510031002051,"Block 2051, Block Group 2, Census Tract 31, Multnomah County, Oregon",5
1000000US410510031002052,410510031002052,"Block 2052, Block Group 2, Census Tract 31, Multnomah County, Oregon",6
1000000US410510031002053,410510031002053,"Block 2053, Block Group 2, Census Tract 31, Multnomah County, Oregon",8
1000000US410510031002054,410510031002054,"Block 2054, Block Group 2, Census Tract 31, Multnomah County, Oregon",4
1000000US410510031002055,410510031002055,"Block 2055, Block Group 2, Census Tract 31, Multnomah County, Oregon",8
1000000US410510031002056,410510031002056,"Block 2056, Block Group 2, Census Tract 31, Multnomah County, Oregon",4
1000000US410510031002057,410510031002057,"Block 2057, Block Group 2, Census Tract 31, Multnomah County, Oregon",10
1000000US410510031002058,410510031002058,"Block 2058, Block Group 2, Census Tract 31, Multnomah County, Oregon",6
1000000US410510031002059,410510031002059,"Block 2059, Block Group 2, Census Tract 31, Multnomah County, Oregon",5
1000000US410510031003000,410510031003000,"Block 3000, Block Group 3, Census Tract 31, Multnomah County, Oregon",16
1000000US410510031003001,410510031003001,"Block 3001, Block Group 3, Census Tract 31, Multnomah County, Oregon",14
1000000US410510031003002,410510031003002,"Block 3002, Block Group 3, Census Tract 31, Multnomah County, Oregon",14
1000000US410510031003003,410510031003003,"Block 3003, Block Group 3, Census Tract 31, Multnomah County, Oregon",14
1000000US410510031003004,410510031003004,"Block 3004, Block Group 3, Census Tract 31, Multnomah County, Oregon",14
1000000US410510031003005,410510031003005,"Block 3005, Block Group 3, Census Tract 31, Multnomah County, Oregon",14
1000000US410510031003006,410510031003006,"Block 3006, Block Group 3, Census Tract 31, Multnomah County, Oregon",13
1000000US410510031003007,410510031003007,"Block 3007, Block Group 3, Census Tract 31, Multnomah County, Oregon",14
1000000US410510031003008,410510031003008,"Block 3008, Block Group 3, Census Tract 31, Multnomah County, Oregon",14
1000000US410510031003009,410510031003009,"Block 3009, Block Group 3, Census Tract 31, Multnomah County, Oregon",14
1000000US410510031003010,410510031003010,"Block 3010, Block Group 3, Census Tract 31, Multnomah County, Oregon",15
1000000US410510031003011,410510031003011,"Block 3011, Block Group 3, Census Tract 31, Multnomah County, Oregon",16
1000000US410510031003012,410510031003012,"Block 3012, Block Group 3, Census Tract 31, Multnomah County, Oregon",15
1000000US410510031003013,410510031003013,"Block 3013, Block Group 3, Census Tract 31, Multnomah County, Oregon",16
1000000US410510031003014,410510031003014,"Block 3014, Block Group 3, Census Tract 31, Multnomah County, Oregon",16
1000000US410510031003015,410510031003015,"Block 3015, Block Group 3, Census Tract 31, Multnomah County, Oregon",16
1000000US410510031003016,410510031003016,"Block 3016, Block Group 3, Census Tract 31, Multnomah County, Oregon",16
1000000US410510031003017,410510031003017,"Block 3017, Block Group 3, Census Tract 31, Multnomah County, Oregon",16
1000000US410510031003018,410510031003018,"Block 3018, Block Group 3, Census Tract 31, Multnomah County, Oregon",16
1000000US410510031003019,410510031003019,"Block 3019, Block Group 3, Census Tract 31, Multnomah County, Oregon",16
1000000US410510031003020,410510031003020,"Block 3020, Block Group 3, Census Tract 31, Multnomah County, Oregon",15
1000000US410510031003021,410510031003021,"Block 3021, Block Group 3, Census Tract 31, Multnomah County, Oregon",16
1000000US410510031003022,410510031003022,"Block 3022, Block Group 3, Census Tract 31, Multnomah County, Oregon",11
1000000US410510031003023,410510031003023,"Block 3023, Block Group 3, Census Tract 31, Multnomah County, Oregon",0
1000000US410510031003024,410510031003024,"Block 3024, Block Group 3, Census Tract 31, Multnomah County, Oregon",14
1000000US410510031003025,410510031003025,"Block 3025, Block Group 3, Census Tract 31, Multnomah County, Oregon",15
1000000US410510031003026,410510031003026,"Block 3026, Block Group 3, Census Tract 31, Multnomah County, Oregon",10
1000000US410510031003027,410510031003027,"Block 3027, Block Group 3, Census Tract 31, Multnomah County, Oregon",7
1000000US410510031003028,410510031003028,"Block 3028, Block Group 3, Census Tract 31, Multnomah County, Oregon",1
1000000US410510031003029,410510031003029,"Block 3029, Block Group 3, Census Tract 31, Multnomah County, Oregon",16
1000000US410510031003030,410510031003030,"Block 3030, Block Group 3, Census Tract 31, Multnomah County, Oregon",13
1000000US410510031003031,410510031003031,"Block 3031, Block Group 3, Census Tract 31, Multnomah County, Oregon",9
1000000US410510031003032,410510031003032,"Block 3032, Block Group 3, Census Tract 31, Multnomah County, Oregon",1
1000000US410510031004000,410510031004000,"Block 4000, Block Group 4, Census Tract 31, Multnomah County, Oregon",11
1000000US410510031004001,410510031004001,"Block 4001, Block Group 4, Census Tract 31, Multnomah County, Oregon",18
1000000US410510031004002,410510031004002,"Block 4002, Block Group 4, Census Tract 31, Multnomah County, Oregon",13
1000000US410510031004003,410510031004003,"Block 4003, Block Group 4, Census Tract 31, Multnomah County, Oregon",11
1000000US410510031004004,410510031004004,"Block 4004, Block Group 4, Census Tract 31, Multnomah County, Oregon",20
1000000US410510031004005,410510031004005,"Block 4005, Block Group 4, Census Tract 31, Multnomah County, Oregon",11
1000000US410510031004006,410510031004006,"Block 4006, Block Group 4, Census Tract 31, Multnomah County, Oregon",11
1000000US410510031004007,410510031004007,"Block 4007, Block Group 4, Census Tract 31, Multnomah County, Oregon",6
1000000US410510031004008,410510031004008,"Block 4008, Block Group 4, Census Tract 31, Multnomah County, Oregon",14
1000000US410510031004009,410510031004009,"Block 4009, Block Group 4, Census Tract 31, Multnomah County, Oregon",17
1000000US410510031004010,410510031004010,"Block 4010, Block Group 4, Census Tract 31, Multnomah County, Oregon",13
1000000US410510031004011,410510031004011,"Block 4011, Block Group 4, Census Tract 31, Multnomah County, Oregon",1
1000000US410510031004012,410510031004012,"Block 4012, Block Group 4, Census Tract 31, Multnomah County, Oregon",17
1000000US410510031004013,410510031004013,"Block 4013, Block Group 4, Census Tract 31, Multnomah County, Oregon",11
1000000US410510031004014,410510031004014,"Block 4014, Block Group 4, Census Tract 31, Multnomah County, Oregon",20
1000000US410510031004015,410510031004015,"Block 4015, Block Group 4, Census Tract 31, Multnomah County, Oregon",15
1000000US410510031004016,410510031004016,"Block 4016, Block Group 4, Census Tract 31, Multnomah County, Oregon",7
1000000US410510031004017,410510031004017,"Block 4017, Block Group 4, Census Tract 31, Multnomah County, Oregon",1
1000000US410510031004018,410510031004018,"Block 4018, Block Group 4, Census Tract 31, Multnomah County, Oregon",9
1000000US410510031004019,410510031004019,"Block 4019, Block Group 4, Census Tract 31, Multnomah County, Oregon",16
1000000US410510031004020,410510031004020,"Block 4020, Block Group 4, Census Tract 31, Multnomah County, Oregon",19
1000000US410510031004021,410510031004021,"Block 4021, Block Group 4, Census Tract 31, Multnomah County, Oregon",3
1000000US410510031004022,410510031004022,"Block 4022, Block Group 4, Census Tract 31, Multnomah County, Oregon",12
1000000US410510031004023,410510031004023,"Block 4023, Block Group 4, Census Tract 31, Multnomah County, Oregon",12
1000000US410510031004024,410510031004024,"Block 4024, Block Group 4, Census Tract 31, Multnomah County, Oregon",8
1000000US410510031004025,410510031004025,"Block 4025, Block Group 4, Census Tract 31, Multnomah County, Oregon",3
1000000US410510031004026,410510031004026,"Block 4026, Block Group 4, Census Tract 31, Multnomah County, Oregon",10
1000000US410510031004027,410510031004027,"Block 4027, Block Group 4, Census Tract 31, Multnomah County, Oregon",23
1000000US410510031004028,410510031004028,"Block 4028, Block Group 4, Census Tract 31, Multnomah County, Oregon",9
1000000US410510032001000,410510032001000,"Block 1000, Block Group 1, Census Tract 32, Multnomah County, Oregon",22
1000000US410510032001001,410510032001001,"Block 1001, Block Group 1, Census Tract 32, Multnomah County, Oregon",17
1000000US410510032001002,410510032001002,"Block 1002, Block Group 1, Census Tract 32, Multnomah County, Oregon",0
1000000US410510032001003,410510032001003,"Block 1003, Block Group 1, Census Tract 32, Multnomah County, Oregon",9
1000000US410510032001004,410510032001004,"Block 1004, Block Group 1, Census Tract 32, Multnomah County, Oregon",18
1000000US410510032001005,410510032001005,"Block 1005, Block Group 1, Census Tract 32, Multnomah County, Oregon",24
1000000US410510032001006,410510032001006,"Block 1006, Block Group 1, Census Tract 32, Multnomah County, Oregon",13
1000000US410510032001007,410510032001007,"Block 1007, Block Group 1, Census Tract 32, Multnomah County, Oregon",19
1000000US410510032001008,410510032001008,"Block 1008, Block Group 1, Census Tract 32, Multnomah County, Oregon",24
1000000US410510032001009,410510032001009,"Block 1009, Block Group 1, Census Tract 32, Multnomah County, Oregon",17
1000000US410510032001010,410510032001010,"Block 1010, Block Group 1, Census Tract 32, Multnomah County, Oregon",17
1000000US410510032001011,410510032001011,"Block 1011, Block Group 1, Census Tract 32, Multnomah County, Oregon",17
1000000US410510032001012,410510032001012,"Block 1012, Block Group 1, Census Tract 32, Multnomah County, Oregon",19
1000000US410510032001013,410510032001013,"Block 1013, Block Group 1, Census Tract 32, Multnomah County, Oregon",21
1000000US410510032001014,410510032001014,"Block 1014, Block Group 1, Census Tract 32, Multnomah County, Oregon",9
1000000US410510032001015,410510032001015,"Block 1015, Block Group 1, Census Tract 32, Multnomah County, Oregon",18
1000000US410510032001016,410510032001016,"Block 1016, Block Group 1, Census Tract 32, Multnomah County, Oregon",19
1000000US410510032001017,410510032001017,"Block 1017, Block Group 1, Census Tract 32, Multnomah County, Oregon",15
1000000US410510032001018,410510032001018,"Block 1018, Block Group 1, Census Tract 32, Multnomah County, Oregon",13
1000000US410510032001019,410510032001019,"Block 1019, Block Group 1, Census Tract 32, Multnomah County, Oregon",13
1000000US410510032001020,410510032001020,"Block 1020, Block Group 1, Census Tract 32, Multnomah County, Oregon",10
1000000US410510032001021,410510032001021,"Block 1021, Block Group 1, Census Tract 32, Multnomah County, Oregon",36
1000000US410510032001022,410510032001022,"Block 1022, Block Group 1, Census Tract 32, Multnomah County, Oregon",20
1000000US410510032001023,410510032001023,"Block 1023, Block Group 1, Census Tract 32, Multnomah County, Oregon",13
1000000US410510032001024,410510032001024,"Block 1024, Block Group 1, Census Tract 32, Multnomah County, Oregon",44
1000000US410510032001025,410510032001025,"Block 1025, Block Group 1, Census Tract 32, Multnomah County, Oregon",13
1000000US410510032002000,410510032002000,"Block 2000, Block Group 2, Census Tract 32, Multnomah County, Oregon",19
1000000US410510032002001,410510032002001,"Block 2001, Block Group 2, Census Tract 32, Multnomah County, Oregon",20
1000000US410510032002002,410510032002002,"Block 2002, Block Group 2, Census Tract 32, Multnomah County, Oregon",21
1000000US410510032002003,410510032002003,"Block 2003, Block Group 2, Census Tract 32, Multnomah County, Oregon",14
1000000US410510032002004,410510032002004,"Block 2004, Block Group 2, Census Tract 32, Multnomah County, Oregon",21
1000000US410510032002005,410510032002005,"Block 2005, Block Group 2, Census Tract 32, Multnomah County, Oregon",13
1000000US410510032002006,410510032002006,"Block 2006, Block Group 2, Census Tract 32, Multnomah County, Oregon",21
1000000US410510032002007,410510032002007,"Block 2007, Block Group 2, Census Tract 32, Multnomah County, Oregon",13
